tsa,location,date,total_beds_available,total_beds_occupied,icu_beds_available,icu_beds_occupied,covid_inpatients,covid_icu_inpatients
J,Midland/Odessa,2020-07-15,449,656,33,60,130,46
J,Midland/Odessa,2020-07-16,436,651,33,54,130,46
J,Midland/Odessa,2020-07-17,442,627,31,71,119,43
J,Midland/Odessa,2020-07-18,439,663,18,72,116,39
J,Midland/Odessa,2020-07-19,432,623,17,72,114,41
J,Midland/Odessa,2020-07-20,500,609,22,68,112,38
J,Midland/Odessa,2020-07-21,470,615,25,66,110,38
J,Midland/Odessa,2020-07-22,464,647,38,68,119,41
J,Midland/Odessa,2020-07-23,378,0,0,0,47,14
J,Midland/Odessa,2020-07-24,941,845,41,73,116,43
J,Midland/Odessa,2020-07-25,936,835,40,81,125,45
J,Midland/Odessa,2020-07-26,770,8,48,81,123,41
J,Midland/Odessa,2020-07-27,809,592,30,73,117,42
J,Midland/Odessa,2020-07-28,610,577,46,66,102,36
J,Midland/Odessa,2020-07-29,608,604,56,61,98,37
J,Midland/Odessa,2020-07-30,606,619,59,60,103,40
J,Midland/Odessa,2020-07-31,497,613,53,66,105,41
J,Midland/Odessa,2020-08-01,472,643,41,73,90,39
J,Midland/Odessa,2020-08-02,549,628,37,49,87,32
J,Midland/Odessa,2020-08-03,511,616,30,50,90,35
J,Midland/Odessa,2020-08-04,509,639,39,57,94,32
J,Midland/Odessa,2020-08-05,549,666,51,55,82,29
J,Midland/Odessa,2020-08-06,546,682,45,56,83,28
J,Midland/Odessa,2020-08-07,485,710,31,51,71,26
J,Midland/Odessa,2020-08-08,572,697,20,63,70,24
J,Midland/Odessa,2020-08-09,524,656,21,63,70,27
J,Midland/Odessa,2020-08-10,530,621,23,63,72,27
J,Midland/Odessa,2020-08-11,506,629,26,64,75,28
J,Midland/Odessa,2020-08-12,556,617,28,62,71,27
J,Midland/Odessa,2020-08-13,554,732,39,56,77,24
J,Midland/Odessa,2020-08-14,595,714,45,56,72,25
J,Midland/Odessa,2020-08-15,538,694,33,54,65,20
J,Midland/Odessa,2020-08-16,524,695,34,57,69,23
J,Midland/Odessa,2020-08-17,521,677,36,49,80,22
J,Midland/Odessa,2020-08-18,532,679,34,41,77,21
J,Midland/Odessa,2020-08-19,471,642,34,36,73,20
J,Midland/Odessa,2020-08-20,509,700,27,44,58,18
J,Midland/Odessa,2020-08-21,565,715,44,43,64,19
J,Midland/Odessa,2020-08-22,611,732,57,48,66,20
J,Midland/Odessa,2020-08-23,596,697,59,48,68,18
J,Midland/Odessa,2020-08-24,624,655,55,47,69,18
J,Midland/Odessa,2020-08-25,615,678,50,53,61,19
J,Midland/Odessa,2020-08-26,585,689,42,57,66,18
J,Midland/Odessa,2020-08-27,564,721,31,48,61,17
J,Midland/Odessa,2020-08-28,550,739,33,50,64,17
J,Midland/Odessa,2020-08-29,539,722,31,54,62,17
J,Midland/Odessa,2020-08-30,539,693,50,52,58,17
J,Midland/Odessa,2020-08-31,588,643,51,46,58,17
J,Midland/Odessa,2020-09-01,675,652,43,41,66,20
J,Midland/Odessa,2020-09-02,608,724,36,45,61,18
J,Midland/Odessa,2020-09-03,663,728,39,52,55,19
J,Midland/Odessa,2020-09-04,621,732,37,53,64,23
J,Midland/Odessa,2020-09-05,637,724,48,45,65,22
J,Midland/Odessa,2020-09-06,628,669,43,49,65,23
J,Midland/Odessa,2020-09-07,570,649,40,45,64,22
J,Midland/Odessa,2020-09-08,549,670,46,37,64,19
J,Midland/Odessa,2020-09-09,538,680,48,33,62,17
J,Midland/Odessa,2020-09-10,556,696,41,45,67,20
J,Midland/Odessa,2020-09-11,539,722,45,48,71,16
J,Midland/Odessa,2020-09-12,532,717,45,43,65,18
J,Midland/Odessa,2020-09-13,523,704,40,50,64,17
J,Midland/Odessa,2020-09-14,520,643,41,47,55,15
J,Midland/Odessa,2020-09-15,512,666,35,47,62,19
K,San Angelo,2020-04-12,284,208,13,,0,0
K,San Angelo,2020-04-13,293,199,15,,0,0
K,San Angelo,2020-04-14,298,210,18,,0,0
K,San Angelo,2020-04-15,280,279,20,,0,0
K,San Angelo,2020-04-16,271,260,22,,0,0
K,San Angelo,2020-04-17,302,235,22,,0,0
K,San Angelo,2020-04-18,297,226,22,,0,0
K,San Angelo,2020-04-19,285,213,15,,0,0
K,San Angelo,2020-04-20,285,201,16,,0,0
K,San Angelo,2020-04-21,264,230,15,,0,0
K,San Angelo,2020-04-22,132,249,16,,0,0
K,San Angelo,2020-04-23,252,227,18,11,0,0
K,San Angelo,2020-04-24,177,293,20,10,0,0
K,San Angelo,2020-04-25,257,295,20,11,0,0
K,San Angelo,2020-04-26,259,268,22,8,4,0
K,San Angelo,2020-04-27,277,224,21,10,2,0
K,San Angelo,2020-04-28,275,260,18,13,0,0
K,San Angelo,2020-04-29,274,261,17,13,0,0
K,San Angelo,2020-04-30,273,280,19,11,0,0
K,San Angelo,2020-05-01,262,281,18,13,0,0
K,San Angelo,2020-05-02,267,272,19,11,0,0
K,San Angelo,2020-05-03,273,238,19,12,0,0
K,San Angelo,2020-05-04,279,224,16,15,0,0
K,San Angelo,2020-05-05,270,219,16,15,0,0
K,San Angelo,2020-05-06,248,272,16,14,0,0
K,San Angelo,2020-05-07,249,296,17,14,0,0
K,San Angelo,2020-05-08,237,299,19,12,0,0
K,San Angelo,2020-05-09,243,278,18,11,1,0
K,San Angelo,2020-05-10,247,268,18,13,2,1
K,San Angelo,2020-05-11,254,281,16,17,2,1
K,San Angelo,2020-05-12,239,281,17,11,1,0
K,San Angelo,2020-05-13,227,313,17,14,0,0
K,San Angelo,2020-05-14,229,314,13,18,0,0
K,San Angelo,2020-05-15,248,223,13,18,0,0
K,San Angelo,2020-05-16,304,294,17,18,0,0
K,San Angelo,2020-05-17,223,275,16,19,0,0
K,San Angelo,2020-05-18,225,283,17,14,0,0
K,San Angelo,2020-05-19,228,291,19,12,0,0
K,San Angelo,2020-05-20,225,302,14,22,3,0
K,San Angelo,2020-05-21,205,283,6,24,0,0
K,San Angelo,2020-05-22,210,281,7,19,0,0
K,San Angelo,2020-05-23,202,335,9,18,0,0
K,San Angelo,2020-05-24,242,272,11,15,0,0
K,San Angelo,2020-05-25,247,264,16,11,0,0
K,San Angelo,2020-05-26,252,214,14,12,0,0
K,San Angelo,2020-05-27,239,219,13,12,0,0
K,San Angelo,2020-05-28,228,215,14,14,1,0
K,San Angelo,2020-05-29,207,247,11,16,1,0
K,San Angelo,2020-05-30,209,239,14,13,1,0
K,San Angelo,2020-05-31,215,214,18,10,1,0
K,San Angelo,2020-06-01,215,215,16,15,0,0
K,San Angelo,2020-06-02,210,215,7,19,0,0
K,San Angelo,2020-06-03,197,238,9,18,0,0
K,San Angelo,2020-06-04,175,272,8,18,2,0
K,San Angelo,2020-06-05,184,269,7,9,2,0
K,San Angelo,2020-06-06,186,282,7,19,2,0
K,San Angelo,2020-06-07,210,245,6,21,2,0
K,San Angelo,2020-06-08,179,242,6,17,2,0
K,San Angelo,2020-06-09,177,258,9,19,2,0
K,San Angelo,2020-06-10,171,358,11,17,0,0
K,San Angelo,2020-06-11,156,341,10,18,0,0
K,San Angelo,2020-06-12,183,255,9,18,1,0
K,San Angelo,2020-06-13,176,255,9,18,1,0
K,San Angelo,2020-06-14,181,240,9,19,2,1
K,San Angelo,2020-06-15,182,229,9,17,2,1
K,San Angelo,2020-06-16,180,245,10,17,2,1
K,San Angelo,2020-06-17,140,359,5,22,2,1
K,San Angelo,2020-06-18,164,291,3,24,2,0
K,San Angelo,2020-06-19,162,293,3,24,3,1
K,San Angelo,2020-06-20,159,281,4,23,3,1
K,San Angelo,2020-06-21,183,253,5,22,5,2
K,San Angelo,2020-06-22,180,231,10,20,6,2
K,San Angelo,2020-06-23,151,254,10,19,7,1
K,San Angelo,2020-06-24,133,293,7,19,8,1
K,San Angelo,2020-06-25,131,310,12,19,12,1
K,San Angelo,2020-06-26,141,296,11,17,12,1
K,San Angelo,2020-06-27,144,284,10,16,15,3
K,San Angelo,2020-06-28,173,258,12,17,15,2
K,San Angelo,2020-06-29,195,226,14,16,15,2
K,San Angelo,2020-06-30,195,248,13,17,15,2
K,San Angelo,2020-07-01,177,285,13,17,15,2
K,San Angelo,2020-07-02,170,296,13,17,33,4
K,San Angelo,2020-07-03,162,296,13,18,26,6
K,San Angelo,2020-07-04,188,290,10,21,28,7
K,San Angelo,2020-07-05,184,288,9,22,27,7
K,San Angelo,2020-07-06,185,233,9,22,28,7
K,San Angelo,2020-07-07,168,241,8,22,37,12
K,San Angelo,2020-07-08,142,260,9,20,36,10
K,San Angelo,2020-07-09,176,247,24,20,47,9
K,San Angelo,2020-07-10,175,266,13,20,49,10
K,San Angelo,2020-07-11,174,255,13,18,51,9
K,San Angelo,2020-07-12,187,250,13,18,41,8
K,San Angelo,2020-07-13,170,243,15,16,39,8
K,San Angelo,2020-07-14,158,227,15,18,39,10
K,San Angelo,2020-07-15,186,262,15,16,39,9
K,San Angelo,2020-07-16,192,259,11,20,32,10
K,San Angelo,2020-07-17,192,259,15,16,41,7
K,San Angelo,2020-07-18,191,256,14,16,39,9
K,San Angelo,2020-07-19,196,229,15,17,42,9
K,San Angelo,2020-07-20,193,228,16,13,37,9
K,San Angelo,2020-07-21,184,238,11,19,39,12
K,San Angelo,2020-07-22,165,281,10,21,39,11
K,San Angelo,2020-07-23,127,0,0,0,37,11
K,San Angelo,2020-07-24,129,0,0,0,40,8
K,San Angelo,2020-07-25,125,0,0,0,41,10
K,San Angelo,2020-07-26,167,3,4,15,48,10
K,San Angelo,2020-07-27,200,240,8,15,81,11
K,San Angelo,2020-07-28,168,241,10,13,48,10
K,San Angelo,2020-07-29,325,238,33,15,45,6
K,San Angelo,2020-07-30,368,250,33,17,54,7
K,San Angelo,2020-07-31,164,230,11,24,42,6
K,San Angelo,2020-08-01,161,234,11,5,41,6
K,San Angelo,2020-08-02,383,227,29,28,51,13
K,San Angelo,2020-08-03,393,221,29,23,49,12
K,San Angelo,2020-08-04,408,235,29,20,46,9
K,San Angelo,2020-08-05,407,257,29,24,53,9
K,San Angelo,2020-08-06,400,285,29,22,51,9
K,San Angelo,2020-08-07,396,288,29,24,52,10
K,San Angelo,2020-08-08,399,288,29,24,52,10
K,San Angelo,2020-08-09,400,267,29,23,53,10
K,San Angelo,2020-08-10,402,244,29,21,53,10
K,San Angelo,2020-08-11,404,250,29,19,52,9
K,San Angelo,2020-08-12,402,279,29,20,60,9
K,San Angelo,2020-08-13,406,281,29,19,56,7
K,San Angelo,2020-08-14,406,280,29,23,49,6
K,San Angelo,2020-08-15,399,288,29,25,45,7
K,San Angelo,2020-08-16,398,288,29,23,45,7
K,San Angelo,2020-08-17,399,270,29,26,44,8
K,San Angelo,2020-08-18,406,262,29,22,49,7
K,San Angelo,2020-08-19,409,288,29,22,47,8
K,San Angelo,2020-08-20,413,290,29,23,49,8
K,San Angelo,2020-08-21,408,285,29,25,52,9
K,San Angelo,2020-08-22,403,287,29,25,52,10
K,San Angelo,2020-08-23,405,281,29,25,49,11
K,San Angelo,2020-08-24,406,276,29,23,49,11
K,San Angelo,2020-08-25,413,245,29,22,45,13
K,San Angelo,2020-08-26,407,247,29,22,42,12
K,San Angelo,2020-08-27,407,286,29,22,35,10
K,San Angelo,2020-08-28,407,274,29,21,35,8
K,San Angelo,2020-08-29,406,270,29,18,32,6
K,San Angelo,2020-08-30,407,259,29,17,35,5
K,San Angelo,2020-08-31,408,255,29,18,30,5
K,San Angelo,2020-09-01,412,247,29,15,27,5
K,San Angelo,2020-09-02,411,248,29,15,28,5
K,San Angelo,2020-09-03,403,283,29,18,22,5
K,San Angelo,2020-09-04,403,283,29,19,31,5
K,San Angelo,2020-09-05,402,281,29,17,27,2
K,San Angelo,2020-09-06,398,278,29,18,28,2
K,San Angelo,2020-09-07,392,188,29,15,27,2
K,San Angelo,2020-09-08,388,241,29,16,26,1
K,San Angelo,2020-09-09,394,247,29,19,26,1
K,San Angelo,2020-09-10,400,264,29,20,32,1
K,San Angelo,2020-09-11,401,273,29,23,30,1
K,San Angelo,2020-09-12,400,271,29,22,29,1
K,San Angelo,2020-09-13,397,278,29,22,28,1
K,San Angelo,2020-09-14,400,275,29,22,25,1
K,San Angelo,2020-09-15,399,264,29,16,25,2
L,Belton/Killeen,2020-04-12,663,434,56,,11,10
L,Belton/Killeen,2020-04-13,633,397,46,,12,6
L,Belton/Killeen,2020-04-14,647,308,57,,13,6
L,Belton/Killeen,2020-04-15,575,466,56,,16,5
L,Belton/Killeen,2020-04-16,590,406,57,,16,8
L,Belton/Killeen,2020-04-17,668,471,77,,15,6
L,Belton/Killeen,2020-04-18,720,455,56,,15,5
L,Belton/Killeen,2020-04-19,532,500,42,,12,5
L,Belton/Killeen,2020-04-20,511,488,46,,11,5
L,Belton/Killeen,2020-04-21,635,527,48,,15,11
L,Belton/Killeen,2020-04-22,611,620,51,,13,10
L,Belton/Killeen,2020-04-23,549,502,40,38,15,11
L,Belton/Killeen,2020-04-24,584,621,43,66,16,12
L,Belton/Killeen,2020-04-25,571,621,38,62,12,8
L,Belton/Killeen,2020-04-26,489,600,36,85,16,11
L,Belton/Killeen,2020-04-27,505,688,38,82,16,9
L,Belton/Killeen,2020-04-28,449,492,41,112,14,6
L,Belton/Killeen,2020-04-29,504,492,49,64,16,10
L,Belton/Killeen,2020-04-30,593,709,57,73,15,5
L,Belton/Killeen,2020-05-01,537,644,58,69,12,4
L,Belton/Killeen,2020-05-02,570,696,42,85,17,3
L,Belton/Killeen,2020-05-03,527,543,32,67,13,2
L,Belton/Killeen,2020-05-04,492,461,31,65,12,2
L,Belton/Killeen,2020-05-05,548,546,54,77,17,5
L,Belton/Killeen,2020-05-06,494,707,47,72,12,3
L,Belton/Killeen,2020-05-07,560,901,41,94,11,3
L,Belton/Killeen,2020-05-08,390,540,43,71,12,2
L,Belton/Killeen,2020-05-09,518,636,47,76,9,2
L,Belton/Killeen,2020-05-10,513,530,39,79,9,5
L,Belton/Killeen,2020-05-11,300,577,16,82,9,5
L,Belton/Killeen,2020-05-12,477,531,46,78,12,7
L,Belton/Killeen,2020-05-13,474,689,43,119,14,5
L,Belton/Killeen,2020-05-14,373,636,40,120,9,7
L,Belton/Killeen,2020-05-15,459,777,35,142,15,6
L,Belton/Killeen,2020-05-16,343,646,13,86,11,5
L,Belton/Killeen,2020-05-17,414,617,16,93,11,6
L,Belton/Killeen,2020-05-18,380,594,16,81,14,5
L,Belton/Killeen,2020-05-19,380,684,36,81,19,5
L,Belton/Killeen,2020-05-20,422,761,41,83,21,6
L,Belton/Killeen,2020-05-21,302,702,20,73,10,4
L,Belton/Killeen,2020-05-22,427,744,41,84,19,6
L,Belton/Killeen,2020-05-23,394,871,33,117,13,6
L,Belton/Killeen,2020-05-24,393,747,30,77,12,6
L,Belton/Killeen,2020-05-25,281,679,23,79,10,7
L,Belton/Killeen,2020-05-26,300,529,32,60,2,1
L,Belton/Killeen,2020-05-27,292,574,25,64,4,3
L,Belton/Killeen,2020-05-28,270,780,23,127,6,4
L,Belton/Killeen,2020-05-29,367,840,20,128,9,4
L,Belton/Killeen,2020-05-30,285,769,14,127,9,6
L,Belton/Killeen,2020-05-31,311,704,18,127,17,6
L,Belton/Killeen,2020-06-01,337,674,19,129,21,6
L,Belton/Killeen,2020-06-02,312,682,17,128,21,5
L,Belton/Killeen,2020-06-03,294,738,18,130,25,7
L,Belton/Killeen,2020-06-04,309,728,21,132,24,8
L,Belton/Killeen,2020-06-05,292,759,18,135,25,8
L,Belton/Killeen,2020-06-06,266,733,17,125,22,7
L,Belton/Killeen,2020-06-07,328,754,21,117,24,8
L,Belton/Killeen,2020-06-08,329,690,19,126,22,9
L,Belton/Killeen,2020-06-09,262,741,16,128,20,9
L,Belton/Killeen,2020-06-10,244,762,11,130,18,8
L,Belton/Killeen,2020-06-11,246,769,11,133,19,8
L,Belton/Killeen,2020-06-12,257,801,17,134,16,7
L,Belton/Killeen,2020-06-13,261,769,20,129,17,7
L,Belton/Killeen,2020-06-14,307,757,25,130,16,7
L,Belton/Killeen,2020-06-15,308,721,25,129,16,7
L,Belton/Killeen,2020-06-16,277,727,20,127,14,6
L,Belton/Killeen,2020-06-17,244,757,20,130,15,6
L,Belton/Killeen,2020-06-18,240,786,26,138,20,7
L,Belton/Killeen,2020-06-19,235,807,21,128,18,9
L,Belton/Killeen,2020-06-20,229,809,20,131,18,7
L,Belton/Killeen,2020-06-21,259,813,26,134,20,8
L,Belton/Killeen,2020-06-22,245,780,10,123,24,9
L,Belton/Killeen,2020-06-23,234,793,13,124,31,13
L,Belton/Killeen,2020-06-24,212,796,12,131,33,10
L,Belton/Killeen,2020-06-25,256,791,25,130,24,10
L,Belton/Killeen,2020-06-26,264,792,26,136,30,14
L,Belton/Killeen,2020-06-27,229,806,14,137,40,17
L,Belton/Killeen,2020-06-28,299,757,31,128,34,13
L,Belton/Killeen,2020-06-29,304,744,32,132,34,14
L,Belton/Killeen,2020-06-30,247,745,18,131,31,14
L,Belton/Killeen,2020-07-01,237,798,17,129,40,13
L,Belton/Killeen,2020-07-02,245,785,30,131,47,16
L,Belton/Killeen,2020-07-03,240,790,31,123,51,14
L,Belton/Killeen,2020-07-04,291,770,25,126,55,15
L,Belton/Killeen,2020-07-05,309,720,17,119,62,16
L,Belton/Killeen,2020-07-06,315,690,18,124,61,14
L,Belton/Killeen,2020-07-07,252,708,18,132,69,18
L,Belton/Killeen,2020-07-08,231,792,13,144,76,18
L,Belton/Killeen,2020-07-09,264,814,28,144,75,16
L,Belton/Killeen,2020-07-10,236,819,26,143,73,20
L,Belton/Killeen,2020-07-11,207,823,9,152,76,21
L,Belton/Killeen,2020-07-12,244,817,12,147,77,21
L,Belton/Killeen,2020-07-13,264,797,15,145,75,21
L,Belton/Killeen,2020-07-14,242,868,17,146,100,29
L,Belton/Killeen,2020-07-15,238,805,15,152,97,36
L,Belton/Killeen,2020-07-16,237,797,12,150,84,33
L,Belton/Killeen,2020-07-17,253,760,14,148,92,31
L,Belton/Killeen,2020-07-18,246,772,20,147,92,31
L,Belton/Killeen,2020-07-19,231,735,12,157,93,39
L,Belton/Killeen,2020-07-20,267,716,23,148,95,41
L,Belton/Killeen,2020-07-21,286,728,19,151,87,37
L,Belton/Killeen,2020-07-22,245,783,19,151,84,37
L,Belton/Killeen,2020-07-23,203,234,10,26,142,76
L,Belton/Killeen,2020-07-24,190,614,28,82,83,25
L,Belton/Killeen,2020-07-25,176,702,16,79,70,23
L,Belton/Killeen,2020-07-26,233,72,10,101,68,22
L,Belton/Killeen,2020-07-27,144,694,23,98,66,24
